Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate
"
                    Song: “Under the greenwood tree”
                ",William Shakespeare,Pre-1800,0.8888888888888888,0.4444444444444444,2.380952380952381,0.5833333333333334,0.2857142857142857,0.1333333333333333
"
                    The Snail
                ",Richard Lovelace,Pre-1800,1.0,0.9827586206896552,3.800475059382423,0.5476190476190477,0.6304347826086957,0.1515151515151515
"
                    Song to Amarantha, that she would Dishevel her Hair
                ",Richard Lovelace,Pre-1800,1.0,0.875,2.366863905325444,0.5714285714285714,0.3939393939393939,0.2058823529411764
"
                    To Althea, from Prison
                ",Richard Lovelace,Pre-1800,1.0,0.7878787878787878,2.3529411764705883,0.2727272727272727,0.1538461538461538,0.1111111111111111
"
                    To Lucasta, Going to the Wars
                ",Richard Lovelace,Pre-1800,1.0,0.6666666666666666,2.7777777777777777,0.4583333333333333,1.2857142857142858,0.238095238095238
"
                    The Scrutinie
                ",Richard Lovelace,Pre-1800,0.9583333333333334,0.7083333333333334,2.380952380952381,0.2162162162162162,0.2592592592592592,0.28
"
                    The Grasshopper
                ",Richard Lovelace,Pre-1800,1.0,0.7906976744186046,2.3255813953488373,0.4666666666666667,0.2631578947368421,0.216867469879518
"
On the Cards and Dice
",Sir Walter Ralegh,Pre-1800,1.0,1.0,3.0534351145038165,0.2127659574468085,0.4285714285714285,0.2413793103448276
"
                    As You Came from the Holy Land (attributed)
                ",Sir Walter Ralegh,Pre-1800,0.975,0.825,1.5151515151515151,0.2666666666666666,0.3653846153846153,0.1044776119402985
"
                    The Nymph’s Reply to the Shepherd
                ",Sir Walter Ralegh,Pre-1800,1.0,0.9130434782608696,0.6024096385542169,0.3396226415094339,0.2222222222222222,0.1860465116279069
"
                    The Passionate Man’s Pilgrimage
                ",Sir Walter Ralegh,Pre-1800,0.9818181818181818,0.8727272727272727,0.8287292817679558,0.3228346456692913,0.2884615384615384,0.1979166666666666
"
                    Prais’d be Diana’s Fair and Harmless Light
                ",Sir Walter Ralegh,Pre-1800,1.0,1.0,9.271523178807946,0.1525423728813559,0.1379310344827586,0.2068965517241379
"
                    A Vision upon the Fairy Queen
                ",Sir Walter Ralegh,Pre-1800,1.0,0.8571428571428571,6.306306306306306,0.3333333333333333,0.1052631578947368,0.2
"
                    The Lie
                ",Sir Walter Ralegh,Pre-1800,1.0,0.9583333333333334,5.263157894736842,0.1317829457364341,0.1851851851851851,0.25
"
                    Nature, That Washed Her Hands in Milk
                ",Sir Walter Ralegh,Pre-1800,1.0,0.9333333333333332,2.4489795918367347,0.3452380952380952,0.3076923076923077,0.1509433962264151
"
                    “If Cynthia Be a Queen, a Princess, and Supreme”
                ",Sir Walter Ralegh,Pre-1800,1.0,1.0,1.4285714285714286,0.1034482758620689,0.1428571428571428,0.1111111111111111
"
                    [Fortune Hath Taken Thee Away, My Love]
                ",Sir Walter Ralegh,Pre-1800,1.0,1.0,3.608247422680412,0.4285714285714285,0.5714285714285714,0.2
"
                    Walsinghame
                ",Sir Walter Ralegh,Pre-1800,0.975,0.55,0.7518796992481203,0.2616822429906542,0.3725490196078431,0.1298701298701298
"
                    A Farewell to False Love
                ",Sir Walter Ralegh,Pre-1800,1.0,1.0,1.293103448275862,0.3132530120481928,0.0625,0.196078431372549
"
                    Platonic Love
                ",Abraham Cowley,Pre-1800,0.8064516129032258,0.5483870967741935,1.5544041450777202,0.265625,0.3333333333333333,0.2127659574468085
"
                    Delia 6: Fair is my love, and cruel as she's fair
",Samuel Daniel,Pre-1800,1.0,1.0,3.389830508474576,0.2727272727272727,0.2307692307692307,0.2857142857142857
"
                    Delia 31: Look, Delia, how we 'steem the half-blown rose (1592 version)
                ",Samuel Daniel,Pre-1800,1.0,0.8666666666666667,2.727272727272727,0.3125,0.4210526315789473,0.2608695652173913
"
                    Delia 31: Look, Delia, how w' esteem the half-blown rose (1623 version)
                ",Samuel Daniel,Pre-1800,1.0,0.8,2.702702702702702,0.2432432432432432,0.4736842105263157,0.25
"
                    Delia 33: When men shall find thy flower, thy glory, pass
                ",Samuel Daniel,Pre-1800,1.0,0.9285714285714286,2.479338842975207,0.4166666666666667,0.25,0.2777777777777778
"
                    Delia 45: Care-charmer Sleep, son of the sable Night
",Samuel Daniel,Pre-1800,1.0,1.0,4.807692307692308,0.3783783783783784,0.0833333333333333,0.2105263157894736
"
                    Delia 46: Let others sing of knights and paladins
",Samuel Daniel,Pre-1800,1.0,0.6153846153846154,2.727272727272727,0.1428571428571428,0.1428571428571428,0.1904761904761904
"
                    Delia 47: Read in my face a volume of despairs
",Samuel Daniel,Pre-1800,1.0,0.8333333333333334,1.7857142857142856,0.3,0.15,0.238095238095238
"
                    Love Is A Sickness Full of Woes
                ",Samuel Daniel,Pre-1800,1.0,0.9375,5.0,0.1,0.6666666666666666,0.2068965517241379
"
                    Delia 1: Unto the boundless Ocean of thy beauty
",Samuel Daniel,Pre-1800,1.0,1.0,4.132231404958678,0.2222222222222222,0.4090909090909091,0.1904761904761904
"
                    Delia 36: But love whilst that thou mayst be loved again
",Samuel Daniel,Pre-1800,1.0,1.0,0.819672131147541,0.2666666666666666,0.48,0.0526315789473684
"
                    Delia 2: Go wailing verse, the infants of my love
",Samuel Daniel,Pre-1800,1.0,1.0,4.761904761904762,0.56,0.1578947368421052,0.16
"
                    Delia 32: But love whilst that thou mayst be loved again
",Samuel Daniel,Pre-1800,1.0,1.0,0.819672131147541,0.2666666666666666,0.4615384615384615,0.0526315789473684
"
                    Delia 37: When men shall find thy flower, thy glory pass
",Samuel Daniel,Pre-1800,1.0,1.0,0.8264462809917356,0.4166666666666667,0.15,0.2777777777777778
"
                    Delia 53: Unhappy pen and ill accepted papers
",Samuel Daniel,Pre-1800,1.0,0.8571428571428571,0.9174311926605504,0.1951219512195122,0.3125,0.24
"
                    Are They Shadows
                ",Samuel Daniel,Pre-1800,1.0,0.8125,2.8846153846153846,0.2352941176470588,0.2962962962962963,0.2068965517241379
"
                    Follow Thy Fair Sun
                ",Thomas Campion,Pre-1800,1.0,0.9545454545454546,0.6369426751592357,0.575,0.4230769230769231,0.2631578947368421
"
                    Follow Your Saint
                ",Thomas Campion,Pre-1800,1.0,1.0,4.464285714285714,0.28125,0.35,0.1904761904761904
"
                    My Life’s Delight
                ",Thomas Campion,Pre-1800,1.0,0.9090909090909092,4.10958904109589,0.2916666666666667,0.3636363636363636,0.1578947368421052
"
                    Never Love Unless
                ",Thomas Campion,Pre-1800,1.0,1.0,3.7383177570093458,0.3720930232558139,0.4347826086956521,0.1851851851851851
"
                    Cherry-Ripe
                ",Thomas Campion,Pre-1800,1.0,0.6666666666666666,3.571428571428571,0.8846153846153846,0.3043478260869565,0.2727272727272727
"
                    Vobiscum Est Iope
                ",Thomas Campion,Pre-1800,1.0,0.9230769230769232,2.1052631578947367,0.2333333333333333,0.2222222222222222,0.1739130434782608
"
                    Now Winter Nights Enlarge
                ",Thomas Campion,Pre-1800,1.0,0.6666666666666666,3.5398230088495577,0.2592592592592592,0.45,0.2222222222222222
"
                    Kind Are Her Answers
                ",Thomas Campion,Pre-1800,1.0,0.8823529411764706,2.8301886792452833,0.2368421052631578,0.2857142857142857,0.2222222222222222
"
                    Sonnet 16
                ",Richard Barnfield,Pre-1800,0.9230769230769232,0.9230769230769232,2.586206896551724,0.088235294117647,0.391304347826087,0.0
"
                    Sonnet 17
                ",Richard Barnfield,Pre-1800,1.0,1.0,0.99009900990099,0.7391304347826086,0.1333333333333333,0.0714285714285714
"
                    Rose-Cheeked Laura
                ",Thomas Campion,Pre-1800,1.0,0.7142857142857143,2.941176470588235,0.3333333333333333,0.7333333333333333,0.0
"
                    There Is A Garden In Her Face
                ",Thomas Campion,Pre-1800,1.0,0.8125,1.7391304347826086,0.8846153846153846,0.3333333333333333,0.2413793103448276
"
                    Thrice Toss These Oaken Ashes
                ",Thomas Campion,Pre-1800,1.0,0.9166666666666666,1.9047619047619049,1.1,0.2307692307692307,0.238095238095238
"
                    Bermudas
                ",Andrew Marvell,Pre-1800,1.0,0.935483870967742,0.7692307692307693,0.3780487804878049,0.3939393939393939,0.1923076923076923
"
                    The Character of Holland
                ",Andrew Marvell,Pre-1800,0.9714285714285714,0.8285714285714286,4.761904761904762,0.5104166666666666,0.3333333333333333,0.1904761904761904
"
                    The Definition of Love
                ",Andrew Marvell,Pre-1800,1.0,0.875,2.6455026455026456,0.2105263157894736,0.59375,0.1724137931034483
"
                    A Dialogue between the Soul and the Body
                ",Andrew Marvell,Pre-1800,1.0,0.775,4.285714285714286,0.2612612612612612,0.3333333333333333,0.1917808219178082
"
                    The Fair Singer
                ",Andrew Marvell,Pre-1800,1.0,1.0,0.7299270072992701,0.3571428571428571,0.1481481481481481,0.2258064516129032
"
                    The Garden
                ",Andrew Marvell,Pre-1800,1.0,0.8507462686567164,3.3632286995515694,0.4360902255639097,0.4615384615384615,0.2066115702479339
"
                    An Horatian Ode upon Cromwell’s Return from Ireland
                ",Andrew Marvell,Pre-1800,1.0,0.6574074074074074,1.97869101978691,0.2416666666666666,0.3636363636363636,0.1912568306010929
"
                    The Evening-Watch: A Dialogue
                ",Henry Vaughan,Pre-1800,1.0,0.5555555555555556,3.816793893129771,0.4864864864864865,0.2727272727272727,0.0689655172413793
"
                    I Walk’d the Other Day
                ",Henry Vaughan,Pre-1800,1.0,0.6440677966101694,2.6881720430107525,0.2755905511811024,0.509090909090909,0.1290322580645161
"
                    The Morning-Watch
                ",Henry Vaughan,Pre-1800,1.0,0.5428571428571428,1.183431952662722,0.4098360655737705,0.2272727272727272,0.0655737704918032
"
                    Peace
                ",Henry Vaughan,Pre-1800,1.0,0.7368421052631579,0.9523809523809524,0.2580645161290322,0.3846153846153846,0.1612903225806451
"
                    The Retreat
                ",Henry Vaughan,Pre-1800,1.0,0.8695652173913043,1.9417475728155336,0.2794117647058823,0.4615384615384615,0.1142857142857142
"
                    The Star
                ",Henry Vaughan,Pre-1800,1.0,0.7,0.8888888888888888,0.2470588235294117,0.5,0.14
"
                    They are all Gone into the World of Light
                ",Henry Vaughan,Pre-1800,1.0,0.8,2.142857142857143,0.4105263157894737,0.3488372093023256,0.1780821917808219
"
                    The Water-fall
                ",Henry Vaughan,Pre-1800,1.0,0.6578947368421053,0.3952569169960474,0.4146341463414634,0.6666666666666666,0.2191780821917808
"
                    The World
                ",Henry Vaughan,Pre-1800,1.0,0.7017543859649122,3.4482758620689653,0.3391304347826087,0.2,0.2282608695652173
"
                    A Dialogue between Thyrsis and Dorinda
                ",Andrew Marvell,Pre-1800,1.0,0.6521739130434783,1.8018018018018016,0.4731182795698925,0.3064516129032258,0.1702127659574468
"
                    Clorinda and Damon
                ",Andrew Marvell,Pre-1800,1.0,0.9310344827586208,2.2222222222222223,0.6792452830188679,0.2142857142857142,0.2110091743119266
"
                    Ametas and Thestylis Making Hay-ropes
                ",Andrew Marvell,Pre-1800,0.95,0.45,1.8691588785046729,0.5666666666666667,0.2,0.25
"
                    A Dialogue, between the Resolved Soul and Created Pleasure
                ",Andrew Marvell,Pre-1800,0.9891304347826086,0.6847826086956522,2.459016393442623,0.2573099415204678,0.2747252747252747,0.1581920903954802
"
                    The Coronet
                ",Andrew Marvell,Pre-1800,1.0,0.9230769230769232,2.6881720430107525,0.2835820895522388,0.4,0.0816326530612244
"
                    The Picture of Little T. C. in a Prospect of Flowers
                ",Andrew Marvell,Pre-1800,1.0,0.9393939393939394,3.1746031746031744,0.1917808219178082,0.1282051282051282,0.1111111111111111
